,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
3462,5813000629,,,42,33,328,33,4,26315657,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 42, 'post': 33, 'downstream': 328, 'upstream': 33, 'mito': 4, 'dark': 1, 'medium': 3}, 'ME(R)': {'pre': 42, 'post': 33, 'downstream': 328, 'upstream': 33, 'mito': 4, 'dark': 1, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3463,5813000631,,,75,138,468,138,14,60487476,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 75, 'post': 138, 'downstream': 468, 'upstream': 138, 'mito': 12, 'dark': 12}, 'ME(R)': {'pre': 75, 'post': 138, 'downstream': 468, 'upstream': 138, 'mito': 12, 'dark': 12}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3464,5813000646,,,19,33,105,33,9,24597952,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 19, 'post': 33, 'downstream': 105, 'upstream': 33, 'mito': 9, 'dark': 2, 'medium': 7}, 'ME(R)': {'pre': 19, 'post': 33, 'downstream': 105, 'upstream': 33, 'mito': 9, 'dark': 2, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3465,5813000647,,,65,114,465,114,39,83831428,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 65, 'post': 114, 'downstream': 465, 'upstream': 114, 'mito': 39, 'dark': 37, 'medium': 2}, 'ME(R)': {'pre': 65, 'post': 114, 'downstream': 465, 'upstream': 114, 'mito': 39, 'dark': 37, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3466,5813000649,,,6,8,53,8,1,5897203,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 6, 'post': 8, 'downstream': 53, 'upstream': 8, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 6, 'post': 8, 'downstream': 53, 'upstream': 8, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3467,5813000698,,,19,32,108,32,9,29408211,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 19, 'post': 32, 'downstream': 108, 'upstream': 32, 'mito': 9, 'dark': 1, 'medium': 8}, 'ME(R)': {'pre': 19, 'post': 32, 'downstream': 108, 'upstream': 32, 'mito': 9, 'dark': 1, 'medium': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3468,5813000706,,,69,67,368,67,32,104521762,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 67, 'post': 62, 'downstream': 360, 'upstream': 62, 'mito': 25, 'dark': 6, 'light': 1, 'medium': 18}, 'ME(R)': {'pre': 67, 'post': 62, 'downstream': 360, 'upstream': 62, 'mito': 25, 'dark': 6, 'light': 1, 'medium': 18}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3469,5813001192,,,6,15,40,15,5,10517818,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 15, 'downstream': 40, 'upstream': 15, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 6, 'post': 15, 'downstream': 40, 'upstream': 15, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3470,5813001193,,,33,44,179,44,13,29739315,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 33, 'post': 44, 'downstream': 179, 'upstream': 44, 'mito': 13, 'dark': 10, 'medium': 3}, 'ME(R)': {'pre': 33, 'post': 44, 'downstream': 179, 'upstream': 44, 'mito': 13, 'dark': 10, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3471,5813001194,,,5,2,25,2,7,19407196,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 2, 'downstream': 25, 'upstream': 2, 'mito': 7, 'dark': 7}, 'ME(R)': {'pre': 5, 'post': 2, 'downstream': 25, 'upstream': 2, 'mito': 7, 'dark': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3472,5813001203,,,34,96,213,96,13,29914804,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 34, 'post': 96, 'downstream': 213, 'upstream': 96, 'mito': 13, 'dark': 11, 'medium': 2}, 'ME(R)': {'pre': 34, 'post': 96, 'downstream': 213, 'upstream': 96, 'mito': 13, 'dark': 11, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3473,5813001211,,,6,4,25,4,4,7003042,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 4, 'downstream': 25, 'upstream': 4, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 6, 'post': 4, 'downstream': 25, 'upstream': 4, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3474,5813001220,,,15,20,62,20,20,44059750,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 20, 'downstream': 62, 'upstream': 20, 'mito': 19, 'dark': 17, 'medium': 2}, 'ME(R)': {'pre': 15, 'post': 20, 'downstream': 62, 'upstream': 20, 'mito': 19, 'dark': 17, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3475,5813001232,,,18,36,114,36,9,27931814,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 36, 'downstream': 114, 'upstream': 36, 'mito': 9, 'dark': 1, 'medium': 8}, 'ME(R)': {'pre': 18, 'post': 36, 'downstream': 114, 'upstream': 36, 'mito': 9, 'dark': 1, 'medium': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3476,5813001233,,,15,10,104,10,4,10247738,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 10, 'downstream': 104, 'upstream': 10, 'mito': 4, 'dark': 3, 'medium': 1}, 'ME(R)': {'pre': 15, 'post': 10, 'downstream': 104, 'upstream': 10, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3477,5813001256,,,1,16,2,16,0,3576911,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 1, 'post': 16, 'downstream': 2, 'upstream': 16}, 'ME(R)': {'pre': 1, 'post': 16, 'downstream': 2, 'upstream': 16}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3478,5813001264,,,64,91,402,91,29,66005090,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 64, 'post': 91, 'downstream': 402, 'upstream': 91, 'mito': 28, 'dark': 19, 'medium': 9}, 'ME(R)': {'pre': 64, 'post': 91, 'downstream': 402, 'upstream': 91, 'mito': 28, 'dark': 19, 'medium': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3479,5813001265,,,8,25,34,25,12,22205386,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 25, 'downstream': 34, 'upstream': 25, 'mito': 12, 'dark': 11, 'medium': 1}, 'ME(R)': {'pre': 8, 'post': 25, 'downstream': 34, 'upstream': 25, 'mito': 12, 'dark': 11, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3480,5813001699,,,3,5,28,5,2,9466284,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 5, 'downstream': 28, 'upstream': 5, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 3, 'post': 5, 'downstream': 28, 'upstream': 5, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3481,5813001723,,,12,17,57,17,11,34774691,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 12, 'post': 17, 'downstream': 57, 'upstream': 17, 'mito': 11, 'dark': 9, 'medium': 2}, 'ME(R)': {'pre': 12, 'post': 17, 'downstream': 57, 'upstream': 17, 'mito': 11, 'dark': 9, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3482,5813001724,,,17,43,107,43,15,41084862,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 43, 'downstream': 107, 'upstream': 43, 'mito': 15, 'dark': 8, 'medium': 7}, 'ME(R)': {'pre': 17, 'post': 43, 'downstream': 107, 'upstream': 43, 'mito': 15, 'dark': 8, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3483,5813001725,,,7,21,41,21,9,39465532,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 21, 'downstream': 41, 'upstream': 21, 'mito': 9, 'dark': 9}, 'ME(R)': {'pre': 7, 'post': 21, 'downstream': 41, 'upstream': 21, 'mito': 9, 'dark': 9}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3484,5813001726,,,4,42,15,42,19,33198443,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 42, 'downstream': 15, 'upstream': 42, 'mito': 17, 'dark': 17}, 'ME(R)': {'pre': 4, 'post': 42, 'downstream': 15, 'upstream': 42, 'mito': 17, 'dark': 17}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3485,5813001735,,,11,51,58,51,10,49706966,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 11, 'post': 51, 'downstream': 58, 'upstream': 51, 'mito': 10, 'dark': 9, 'medium': 1}, 'ME(R)': {'pre': 11, 'post': 51, 'downstream': 58, 'upstream': 51, 'mito': 9, 'dark': 8, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3486,5813002145,,,10,16,42,16,12,30816278,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 16, 'downstream': 42, 'upstream': 16, 'mito': 11, 'dark': 11}, 'ME(R)': {'pre': 10, 'post': 16, 'downstream': 42, 'upstream': 16, 'mito': 11, 'dark': 11}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3487,5813002148,,,81,198,449,198,50,125316540,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 81, 'post': 198, 'downstream': 449, 'upstream': 198, 'mito': 49, 'dark': 42, 'medium': 7}, 'ME(R)': {'pre': 81, 'post': 198, 'downstream': 449, 'upstream': 198, 'mito': 49, 'dark': 42, 'medium': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3488,5813002152,,,5,19,28,19,7,24391308,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 19, 'downstream': 28, 'upstream': 19, 'mito': 7, 'dark': 7}, 'ME(R)': {'pre': 5, 'post': 19, 'downstream': 28, 'upstream': 19, 'mito': 6, 'dark': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3489,5813002156,,,6,8,33,8,5,8477278,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 8, 'downstream': 33, 'upstream': 8, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 6, 'post': 8, 'downstream': 33, 'upstream': 8, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3490,5813002158,,,48,24,353,24,4,21243030,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 48, 'post': 24, 'downstream': 353, 'upstream': 24, 'mito': 4, 'dark': 2, 'medium': 2}, 'ME(R)': {'pre': 48, 'post': 24, 'downstream': 353, 'upstream': 24, 'mito': 4, 'dark': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3491,5813002163,,,18,32,110,32,15,31290335,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 31, 'downstream': 110, 'upstream': 31, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 18, 'post': 31, 'downstream': 110, 'upstream': 31, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3492,5813002173,,,13,26,69,26,9,13879019,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 13, 'post': 26, 'downstream': 69, 'upstream': 26, 'mito': 9, 'dark': 7, 'medium': 2}, 'ME(R)': {'pre': 13, 'post': 26, 'downstream': 69, 'upstream': 26, 'mito': 9, 'dark': 7, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3493,5813002196,,,15,21,112,21,10,18524598,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 19, 'downstream': 112, 'upstream': 19, 'mito': 10, 'dark': 8, 'medium': 2}, 'ME(R)': {'pre': 15, 'post': 19, 'downstream': 112, 'upstream': 19, 'mito': 10, 'dark': 8, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3494,5813002219,,,18,33,133,33,13,33105681,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 18, 'post': 33, 'downstream': 133, 'upstream': 33, 'mito': 13, 'dark': 5, 'medium': 8}, 'ME(R)': {'pre': 18, 'post': 33, 'downstream': 133, 'upstream': 33, 'mito': 13, 'dark': 5, 'medium': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3495,5813002394,,,17,30,76,30,15,38947039,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 30, 'downstream': 76, 'upstream': 30, 'mito': 14, 'dark': 14}, 'ME(R)': {'pre': 17, 'post': 30, 'downstream': 76, 'upstream': 30, 'mito': 14, 'dark': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3496,5813002670,,,5,2,18,2,1,4923857,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 2, 'downstream': 18, 'upstream': 2, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 5, 'post': 2, 'downstream': 18, 'upstream': 2, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3497,5813002680,,,2,8,11,8,1,2661594,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 8, 'downstream': 11, 'upstream': 8, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 8, 'downstream': 11, 'upstream': 8, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3498,5813002682,,,3,10,11,10,0,1751593,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 3, 'post': 10, 'downstream': 11, 'upstream': 10}, 'ME(R)': {'pre': 3, 'post': 10, 'downstream': 11, 'upstream': 10}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3499,5813002693,,,39,20,228,20,6,22422286,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 39, 'post': 20, 'downstream': 228, 'upstream': 20, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 39, 'post': 20, 'downstream': 228, 'upstream': 20, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3500,5813002699,,,9,8,72,8,7,13908431,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 8, 'downstream': 72, 'upstream': 8, 'mito': 7, 'dark': 7}, 'ME(R)': {'pre': 9, 'post': 8, 'downstream': 72, 'upstream': 8, 'mito': 7, 'dark': 7}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3501,5813002728,,,14,8,71,8,2,19995718,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 14, 'post': 8, 'downstream': 71, 'upstream': 8, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 14, 'post': 8, 'downstream': 71, 'upstream': 8, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3502,5813003212,,,28,28,185,28,7,23668246,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 28, 'post': 28, 'downstream': 185, 'upstream': 28, 'mito': 6, 'dark': 6}, 'ME(R)': {'pre': 28, 'post': 28, 'downstream': 185, 'upstream': 28, 'mito': 6, 'dark': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3503,5813003250,,,8,15,39,15,6,9048305,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 15, 'downstream': 39, 'upstream': 15, 'mito': 6, 'dark': 6}, 'ME(R)': {'pre': 8, 'post': 15, 'downstream': 39, 'upstream': 15, 'mito': 6, 'dark': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3504,5813003273,,,4,1,26,1,2,7473366,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 1, 'downstream': 26, 'upstream': 1, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 4, 'post': 1, 'downstream': 26, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3505,5813003274,,,11,16,72,16,10,17521270,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 11, 'post': 16, 'downstream': 72, 'upstream': 16, 'mito': 10, 'dark': 9, 'medium': 1}, 'ME(R)': {'pre': 11, 'post': 16, 'downstream': 72, 'upstream': 16, 'mito': 10, 'dark': 9, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3506,5813003621,,,60,55,145,55,48,226507178,Traced,True,Leaves,,,,"{'VLNP(R)': {'pre': 3, 'downstream': 10}, 'PVLP(R)': {'pre': 3, 'downstream': 10}, 'POC': {'pre': 10, 'post': 27, 'downstream': 20, 'upstream': 27, 'mito': 15, 'dark': 13, 'light': 1, 'medium': 1}, 'OL(R)': {'pre': 9, 'post': 5, 'downstream': 27, 'upstream': 5, 'mito': 2, 'dark': 1, 'medium': 1}, 'LO(R)': {'pre': 5, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 4, 'post': 3, 'downstream': 16, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['LO(R)', 'ME(R)', 'OL(R)', 'POC']","['LO(R)', 'ME(R)', 'OL(R)', 'POC', 'PVLP(R)', 'VLNP(R)']"
3507,5813003623,,,12,34,53,34,17,26669449,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 12, 'post': 34, 'downstream': 53, 'upstream': 34, 'mito': 17, 'dark': 17}, 'ME(R)': {'pre': 12, 'post': 34, 'downstream': 53, 'upstream': 34, 'mito': 17, 'dark': 17}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3508,5813003647,,,31,19,126,19,2,120521174,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 31, 'post': 19, 'downstream': 126, 'upstream': 19, 'mito': 2, 'medium': 2}, 'ME(R)': {'pre': 31, 'post': 19, 'downstream': 126, 'upstream': 19, 'mito': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3509,5813003687,,,3,25,25,25,6,19467450,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 25, 'downstream': 25, 'upstream': 25, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 3, 'post': 25, 'downstream': 25, 'upstream': 25, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3510,5813004054,,,10,22,48,22,7,13967154,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 22, 'downstream': 48, 'upstream': 22, 'mito': 7, 'dark': 6, 'medium': 1}, 'ME(R)': {'pre': 10, 'post': 22, 'downstream': 48, 'upstream': 22, 'mito': 7, 'dark': 6, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3511,5813004068,,,2,2,8,2,5,15281424,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3512,5813004082,,,2,2,4,2,0,660086,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 4, 'upstream': 2}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 4, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3513,5813004084,,,2,1,9,1,1,2641890,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 9, 'upstream': 1, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3514,5813004099,,,85,80,533,80,32,90487083,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 85, 'post': 80, 'downstream': 533, 'upstream': 80, 'mito': 32, 'dark': 22, 'medium': 10}, 'ME(R)': {'pre': 85, 'post': 80, 'downstream': 533, 'upstream': 80, 'mito': 32, 'dark': 22, 'medium': 10}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3515,5813004116,,,18,15,107,15,4,25412689,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 15, 'downstream': 107, 'upstream': 15, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 18, 'post': 15, 'downstream': 107, 'upstream': 15, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3516,5813004120,,,87,103,487,103,11,118588869,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 87, 'post': 103, 'downstream': 487, 'upstream': 103, 'mito': 11, 'dark': 6, 'medium': 5}, 'ME(R)': {'pre': 87, 'post': 103, 'downstream': 487, 'upstream': 103, 'mito': 11, 'dark': 6, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3517,5813004503,,,53,77,397,77,14,46445029,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 53, 'post': 77, 'downstream': 397, 'upstream': 77, 'mito': 12, 'dark': 7, 'medium': 5}, 'ME(R)': {'pre': 53, 'post': 77, 'downstream': 397, 'upstream': 77, 'mito': 12, 'dark': 7, 'medium': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3518,5813004504,,,37,96,188,96,10,36510433,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 37, 'post': 96, 'downstream': 188, 'upstream': 96, 'mito': 10, 'dark': 7, 'medium': 3}, 'ME(R)': {'pre': 37, 'post': 96, 'downstream': 188, 'upstream': 96, 'mito': 10, 'dark': 7, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3519,5813004512,,,28,28,175,28,14,31377424,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 28, 'post': 28, 'downstream': 175, 'upstream': 28, 'mito': 14, 'dark': 13, 'medium': 1}, 'ME(R)': {'pre': 28, 'post': 28, 'downstream': 175, 'upstream': 28, 'mito': 14, 'dark': 13, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3520,5813004514,,,15,28,65,28,4,11094869,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 28, 'downstream': 65, 'upstream': 28, 'mito': 4, 'dark': 4}, 'ME(R)': {'pre': 15, 'post': 28, 'downstream': 65, 'upstream': 28, 'mito': 4, 'dark': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3521,5813004522,,,43,30,340,30,6,26495294,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 43, 'post': 30, 'downstream': 340, 'upstream': 30, 'mito': 6, 'dark': 2, 'medium': 4}, 'ME(R)': {'pre': 43, 'post': 30, 'downstream': 340, 'upstream': 30, 'mito': 6, 'dark': 2, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3522,5813004539,,,17,13,145,13,8,13289459,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 13, 'downstream': 145, 'upstream': 13, 'mito': 8, 'dark': 8}, 'ME(R)': {'pre': 17, 'post': 13, 'downstream': 145, 'upstream': 13, 'mito': 8, 'dark': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3523,5813004540,,,18,63,107,63,13,24158909,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 18, 'post': 63, 'downstream': 107, 'upstream': 63, 'mito': 13, 'dark': 11, 'medium': 2}, 'ME(R)': {'pre': 18, 'post': 63, 'downstream': 107, 'upstream': 63, 'mito': 13, 'dark': 11, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3524,5813004545,,,3,4,8,4,2,2739712,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 4, 'downstream': 8, 'upstream': 4, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 4, 'downstream': 8, 'upstream': 4, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3525,5813004548,,,2,15,8,15,0,5518156,Orphan,,Orphan hotknife,,,,"{'OL(R)': {'pre': 2, 'post': 15, 'downstream': 8, 'upstream': 15}, 'ME(R)': {'pre': 2, 'post': 15, 'downstream': 8, 'upstream': 15}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3526,5813004558,,,22,27,117,27,13,49794023,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 22, 'post': 27, 'downstream': 117, 'upstream': 27, 'mito': 12, 'dark': 12}, 'ME(R)': {'pre': 22, 'post': 27, 'downstream': 117, 'upstream': 27, 'mito': 12, 'dark': 12}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3527,5813004561,,,41,111,248,111,27,63141347,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 41, 'post': 111, 'downstream': 248, 'upstream': 111, 'mito': 26, 'dark': 25, 'medium': 1}, 'ME(R)': {'pre': 41, 'post': 111, 'downstream': 248, 'upstream': 111, 'mito': 26, 'dark': 25, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3528,5813004594,,,50,86,338,86,24,66176674,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 50, 'post': 86, 'downstream': 338, 'upstream': 86, 'mito': 24, 'dark': 16, 'medium': 8}, 'ME(R)': {'pre': 50, 'post': 86, 'downstream': 338, 'upstream': 86, 'mito': 24, 'dark': 16, 'medium': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3529,5813004617,,,26,87,156,87,29,33667985,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 26, 'post': 87, 'downstream': 156, 'upstream': 87, 'mito': 29, 'dark': 28, 'medium': 1}, 'ME(R)': {'pre': 26, 'post': 87, 'downstream': 156, 'upstream': 87, 'mito': 29, 'dark': 28, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
3530,5813004618,,,8,6,40,6,5,12694967,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 8, 'post': 6, 'downstream': 40, 'upstream': 6, 'mito': 5, 'dark': 5}, 'ME(R)': {'pre': 8, 'post': 6, 'downstream': 40, 'upstream': 6, 'mito': 5, 'dark': 5}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
